Artist Name,Album Title,Track Title,Record Label,Year,Genre,Style,Tag,Comment,Discogs Release ID
"Fatback Band, The",People Music,Fatbackin',Perception Records,,Funk / Soul,Funk,UBB,,https://www.discogs.com/release/2566867
"Fatback Band, The",Let's Do It Again,Goin' to See My Baby,Perception Records,1972,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/982098
"Fatback Band, The",People Music,Baby Doll,Perception Records,,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/2566867
"Fatback Band, The",Yum Yum,Let The Drums Speak,Event Records Inc.,1975,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/766434
Father Featuring Ricki Yorke,Father,,Periwinkle Records,1974,Rock,,Drums,,https://www.discogs.com/release/5423380
"Father, Son And The Holy Ghost",In The Name Of,Never Going Back,Amar Records,1984,Rock,Hard Rock,Drums,,https://www.discogs.com/release/3986244
Fats Domino,Getaway With Fats Domino,Reelin' And Rockin',ABC-Paramount,1965,Funk / Soul,Rhythm & Blues,Drums,,https://www.discogs.com/release/4872081
Fausto Papetti,11a Raccolta,Groovin' With Mr. Bloe,Durium,1970,Jazz,Lounge,Drums,,https://www.discogs.com/release/2700090
Fausto Papetti,For Lovers Only,,Récital,1984,Jazz,Lounge,Drums,,https://www.discogs.com/release/3971291
Feather,Friends By Feather,"Friends, Roll Me, Daddy",Columbia,1970,Rock,Country Rock,Drums,,https://www.discogs.com/release/3928418
"Feelies, The",The Good Earth,On The Roof,Coyote Records,1986,Rock,Indie Rock,Drums,,https://www.discogs.com/release/391126
Fever Tree,Fever Tree,,UNI Records,1968,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/555802
Finished Touch,Need To Know You Better,New Frontiers,Motown,1978,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1028476
"Fireballs, The","Come On, React!",Get Out My Life Woman,ATCO Records,1969,Rock,Classic Rock,Drums,,https://www.discogs.com/release/1897419
First Choice,Hold Your Horses,Hold Your Horses,Gold Mind Records,1979,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/95934
First Friday,First Friday,Take Them All Away,Webster's Last Word,1970,Rock,Electric Blues,Drums,,https://www.discogs.com/release/7671998
"First Impression, The",Beat Club,Sgt Pepper's Lonely Hearts Club Band,Saga,1967,Rock,,Drums,,https://www.discogs.com/release/1930080
First Revelation,This Side Of Eternity,,Revelation Records,1973,Rock,Gospel,Drums,,https://www.discogs.com/release/6472219
"Fish & Chips, The",Top Chart Hits Volume 10,Put Your Hand In The Hand,Alshire,,Pop,,Drums,,https://www.discogs.com/release/20442934
"Fishbaugh, Fishbaugh & Zorn","Fishbaugh, Fishbaugh And Zorn",LOVE COMES AROUND,CBS,1972,"Folk, World, & Country",,Drums,,https://www.discogs.com/release/1993805
Five Dollar Shoes,Five Dollar Shoes,Chemical Lover,Neighborhood Records,1972,Rock,Hard Rock,Drums,,https://www.discogs.com/release/2849333
Five Hand Reel,Reel Reggae,REEL REGGAE,Rubber Records,1976,Rock,Folk Rock,Drums,,https://www.discogs.com/release/5847379
Five Stairsteps,Love's Happening,Don't Change Your Love,Curtom,1969,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/708226
Fix,Värviline Maailm,,Мелодия,,Rock,Pop Rock,Drums,,https://www.discogs.com/release/559226
"Flamin' Groovies, The",Teenage Head,Yesterday's Numbers,Kama Sutra,1971,Rock,Rock & Roll,Drums,,https://www.discogs.com/release/5423653
Flaming Ember,Sunshine,Gotta Get Away,Hot Wax,1971,Rock,Blues Rock,Drums,,https://www.discogs.com/release/844963
Flaming Youth,Ark 2,In The Light Of Love,UNI Records,1969,Rock,Prog Rock,Drums,,https://www.discogs.com/release/2453083
Flash,In The Can,Stop That Banging,Capitol Records,1972,Rock,Prog Rock,Drums,,https://www.discogs.com/release/5194111
Fleetwood Mac,Bare Trees,Homeward Bound,Reprise Records,1972,Rock,,Drums,,https://www.discogs.com/release/4887661
Fleetwood Mac,Heroes Are Hard To Find,Prove Your Love,Reprise Records,1974,Rock,Blues Rock,Drums,,https://www.discogs.com/release/1407066
Fleetwood Mac,Mystery To Me,Hypnotized,Reprise Records,1975,Rock,Pop Rock,Drums,,https://www.discogs.com/release/770063
Fleetwood Mac,Tusk,Brown Eyes,Warner Bros. Records,1979,Rock,Pop Rock,Drums,,https://www.discogs.com/release/10233528
Flied Egg,Good Bye,"Before You Descend, Five More Pennies",Vertigo,1972,Rock,Hard Rock,Drums,,https://www.discogs.com/release/2178535
Floh De Cologne,Rockoper Profitgeier,Wir Brauchen Keine Millionäre,Ohr,1971,Rock,Krautrock,Drums,,https://www.discogs.com/release/945641
Flood,The Rise Of Flood,Vacuum,Maple Records,1970,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/3323718
Flora Fauna & Cemento,Disamore,,CBS,1975,Rock,Pop Rock,Drums,,https://www.discogs.com/release/5459267
Flora Fauna E Cemento,Rock,Come Bambini,Numero Uno,2021,Rock,Pop Rock,Drums,,https://www.discogs.com/release/18887998
Florian Poser's Lifeline,Florian Poser's Lifeline,Funkturm,Pläne,1980,Jazz,,Drums,,https://www.discogs.com/release/2243770
"Florida Mass Choir, The",Storm Clouds Rising,Can't Forget,Savoy Records,1985,Funk / Soul,Gospel,Drums,,https://www.discogs.com/release/9830633
Flower Travellin' Band,Anywhere,Louisiana Blues,Philips,1970,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/4191423
Flowers,Icehouse,Can't Help Myself,Regular Records,1980,Electronic,New Wave,Drums,,https://www.discogs.com/release/3021119
Floyd Cramer,Class Of '66,Sweet Pea,RCA Victor,1966,Pop,Easy Listening,Drums,,https://www.discogs.com/release/4261760
Floyd Cramer & The Keyboard Kick Band,Floyd Cramer & The Keyboard Kick Band,"Hold On, I'm Comin'",RCA Victor,1977,Electronic,Jazz-Rock,Drums,,https://www.discogs.com/release/3610060
Foghat,Fool For The City,Drive Me Home,Bearsville,1975,Rock,Hard Rock,Drums,,https://www.discogs.com/release/3925873
Fonográf,Útközben,Ha Szerelem Kell,Pepita,1978,Rock,Prog Rock,Drums,,https://www.discogs.com/release/2565330
Food,Forever Is A Dream,Here We Go Again,Capitol Records,1969,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/5006817
Ford Nix,Ford Nix ,,Walker Records,,Rock,Bluegrass,Drums,,https://www.discogs.com/release/9173891
Forest Terry Ft Forest Power Band & Tangerine,Satellite-Love,BRANCH-IN-OUT,Ocean Of Tears,2015,Funk / Soul,Psychedelic,Drums,,https://www.discogs.com/release/7166817
Formula 1,Hold On,"Love, Love, Love",Guinness Records,1977,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/2634347
"Formula 2, The",The Formula 2,Show Me,Atlantic,1990,,,Drums,,https://www.discogs.com/release/475106
Fortress,Hands In The Till,Carry Me Back,Atlantic,1981,Rock,,Drums,,https://www.discogs.com/release/2237426
Fortune,Fortune,"Squeeze Me, Tease Me",MCA Records,1985,Rock,Soft Rock,Drums,,https://www.discogs.com/release/2548653
Foster Sylvers,Foster Sylvers,Misdemeanor,Pride,1973,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/710954
Fotomaker,Fotomaker,PLAYTHING,Atlantic,1978,Rock,Power Pop,Drums,,https://www.discogs.com/release/1651423
"Foundations, The",Digging The Foundations,I Can Feel It,UNI Records,1969,Funk / Soul,,Drums,,https://www.discogs.com/release/1165547
"Foundations, The",The Foundations,Am I Groovin' You,Marble Arch,1969,Rock,Pop Rock,Drums,,https://www.discogs.com/release/947983
Fountainhead,Fountainhead,,GWP Records,1970,Jazz,Fusion,Drums,,https://www.discogs.com/release/3871325
"Four Seasons, The",Who Loves You,"December, 1963 (Oh, What A Night)",Warner Bros. Records,1975,Rock,Soft Rock,Drums,,https://www.discogs.com/release/776748
"Fourth Way, The",The Fourth Way,Everyman's Your Brother,Capitol Records,1969,Jazz,Fusion,Drums,,https://www.discogs.com/release/3751377
Fræbbblarnir,Viltu Nammi Væna?,Lover Please,Rokkfræðsluþjónustan,1980,Rock,Power Pop,Drums,,https://www.discogs.com/release/2128694
Francis Lai,"Bande Sonore Originale Du Film ""L'aventure C'est L'aventure""",Rapt,United Artists Records,1972,Jazz,Soundtrack,Drums,,https://www.discogs.com/release/3148653
Francis Rimbert,April Orchestra Vol. 36 Présente Synthesizer,Old Flipper Reggae,CBS,1980,Electronic,Leftfield,Drums,,https://www.discogs.com/release/953790
Françoise Hardy,Françoise Hardy,,Disques Vogue,1962,Rock,Chanson,Drums,,https://www.discogs.com/release/1376515
Frank Burnet And His Orchestra,Dance-Party (Oh Happy Day),,Sonopresse,1975,Funk / Soul,Easy Listening,Drums,,https://www.discogs.com/release/4351955
"Frank Cunimondo Trio, The",Sagittarius,Slalom,Mondo,1976,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/2733430
Frank Hatchett,Galaxy ,,Statler Records,,Jazz,Funk,Drums,,https://www.discogs.com/release/2396621
Frank Hatchett,Get Up And Dance,Hijack,Statler Records,,Jazz,,Drums,,https://www.discogs.com/release/2814698
Frank Miller,Y Sus Hispania Soul,Sicodelico,Sandiego,1969,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/4539410
Frank Motley And The Hitch-Hikers Featuring The Mighty Pope,The Hitch-Hikers,Hook And Sling,Paragon,1970,Funk / Soul,Rhythm & Blues,Drums,,https://www.discogs.com/release/7441211
"Frank Motley Orchestra, The",Let It Be,Hook And Sling,Paragon,,Funk / Soul,Rhythm & Blues,Drums,,https://www.discogs.com/release/3996137
Frank Penn,Frank Penn '72,,Penn's,1972,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/2300114
Frank Turba,Frank Turba,Manhattan,Mainstream Records,1974,Rock,,Drums,,https://www.discogs.com/release/2650086
Frank Vandenkloot,Heavy Days Are Here Again ,,Poker,1979,Rock,Hard Rock,Drums,,https://www.discogs.com/release/4647379
Frank White,Nice To Be On Your Show,Not Fade Away,Fantasy,1973,Rock,Country Rock,Drums,,https://www.discogs.com/release/8378474

Frank Zappa,Apostrophe ('),Apostrophe',Discreet,1974,Jazz,Prog Rock,Drums,,https://www.discogs.com/release/488336
Frankie Laine,A Brand New Day,Put Your Hand In The Hand,Amos Records,1971,"Folk, World, & Country",Country,Drums,,https://www.discogs.com/release/6323896
Frankie Laine,Put Your Hand In The Hand,PUT YOUR HAND IN THE HAND,Amos Records,1971,Pop,,Drums,,https://www.discogs.com/release/9745837
Frankie Valli,...Is The Word,Grease,Warner Bros. Records,1978,Rock,Pop Rock,Drums,,https://www.discogs.com/release/2596928
"František Ringo Čech, Jiří Schelinger",Hrrr Na Ně …,Mám Rád Lidi,Supraphon,1977,Rock,Hard Rock,Drums,,https://www.discogs.com/release/4405117
Franz Auffray,Original Popcorn,"The Popcorn (Hey Na Na Na),  Popcorn Popcorn,  Sweet Popcorn Part 1,  Salted Popcorn,  Sweet Popcorn Part 2,  Son Of Popcorn The First (The Original)",Egg,1970,Rock,Funk,Drums,,https://www.discogs.com/release/1765712
Fred Aucagos,Romantica,Pangua Zo Pilé Moin,Not On Label (Fred Aucagos Self-released),1978,Funk / Soul,Zouk,Drums,,https://www.discogs.com/release/1654558
Fred Bongusto,Malizia ... Un Po' ...,Superstition,Rifi,1973,Funk / Soul,Soundtrack,Drums,,https://www.discogs.com/release/3520084
Fred Hughes,Baby Boy,Who You Really Are,Brunswick,1969,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1725439
Fred Radke - Mike Vax Quintet,First Reunion,,Music Is Medicine,1982,Jazz,Post Bop,Drums,,https://www.discogs.com/release/7084698

Fred Wesley & The J.B.'s,Damn Right I Am Somebody,Blow Your Head,People,1974,Funk / Soul,Funk,UBB,,https://www.discogs.com/release/1679972
Freda Payne,Band Of Gold,The Easiest Way To Fall,Invictus,1970,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/2525992
Freda Payne,Reaching Out,We've Gotta Find A Way Back To Love,Invictus,1973,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1815558
Freda Payne,Stares And Whispers,,Capitol Records,1977,Funk / Soul,Ballad,Drums,,https://www.discogs.com/release/1625181
Freddi Henchi & The Soulsetters,Dance,,The Record Company,1972,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/3997211
Freddie Hubbard,A Soul Experiment,South Street Stroll,Atlantic,1969,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/1054174
Freddie Hubbard,Liquid Love,Lost Dreams,Columbia,1975,Jazz,Fusion,Drums,,https://www.discogs.com/release/2011071
Freddie Hubbard,Red Clay,Red Clay,CTI Records,1970,Jazz,Hard Bop,Drums,,https://www.discogs.com/release/533844
Freddie McCoy,Gimme Some!,,Cobblestone,1971,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/1453757
Freddie Perren,Cooley High (Original Soundtrack),Two Pigs and a Hog,Motown,1975,Funk / Soul,Soundtrack,UBB,,https://www.discogs.com/release/1563838
Freddie Scott,,You Got What I Need,Colpix Records,1964,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/2954098
Freddy Robinson,Hot Fun In The Summertime,The Creeper,Liberty,1970,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/2144234
Frédéric François,"Belle, Tu Es Belle",On Comprend Toujours Quand C'Est Trop Tard,Vogue,1977,Pop,Chanson,Drums,,https://www.discogs.com/release/1296844
Frederick,Frederick,"Games, That Body",Heat,1985,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/711664
Fredonia Jazz Ensemble,Fredonia Jazz Ensemble,Down,Poljazz,1979,Jazz,,Drums,,https://www.discogs.com/release/2415530
Free,Fire And Water,Mr. Big,Island Records,1970,Rock,Blues Rock,Drums,,https://www.discogs.com/release/447957
Free,Free Live,,Island Records,1971,Rock,Classic Rock,Drums,,https://www.discogs.com/release/1378960
Free Fantasy,Free Fantasy,Nobody Else,BASF,1976,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/3283200
Free Spirit,They'll Know We Are Christians By Our Love,"Sweet, Sweet Song Of Salvation",Impact,1973,Funk / Soul,Gospel,Drums,,https://www.discogs.com/release/4523702
Freedom,Farther Than Imagination,Get Up and Dance,Malaco Records,1979,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/1728268
Freeport,Freeport,What She's Done,Mainstream Records,,Rock,Hard Rock,Drums,,https://www.discogs.com/release/2979167
Freeway,Abahambi "Balomhlaba",Abahambi,Flame,1975,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/4645598
Frehley's Comet,Second Sighting,Insane,Atlantic,1988,Rock,Glam,Drums,,https://www.discogs.com/release/2745856
French Lick,Glider,Moontune,Fric Frac,1976,Electronic,Art Rock,Drums,,https://www.discogs.com/release/3351150
"French Market Jazz Band, The",Direct From New Orleans,"Bourbon St. Parade, Swanee River, That's A Plenty",Flying Dutchman,1975,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/4351106
Fresh,Feelin' Fresh,Whatever Happened To Rock And Roll,Sensuist Records,1996,Electronic,House,Drums,,https://www.discogs.com/release/67567
Fresh,Fresh Out Of Borstal,Intro-Borstal Theme,RCA Victor,1970,Rock,Rock & Roll,Drums,,https://www.discogs.com/release/1150635
Friar Tuck,Friar Tuck And His Psychedelic Guitar,Sweet Pea,Mercury,1967,Rock,Soft Rock,Drums,,https://www.discogs.com/release/3506884
Friend & Lover,Reach Out Of The Darkness,Reach Out Of The Darkness,Verve Forecast,1968,Rock,Pop Rock,UBB,,https://www.discogs.com/release/1674511

"Friendly Echoes, The",Mainline,,J&B Records,1984,Funk / Soul,Gospel,Drums,,https://www.discogs.com/release/4106541
Friends And Company,Friends And Company,Music Medley,Mark Records,1976,Rock,Funk,Drums,,https://www.discogs.com/release/16179345
"Friends Of Distinction, The",Grazin',Grazing In The Grass,RCA Victor,1969,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1140031
Friends Of Jazz,Friends Of Jazz,Wayfaring Stranger,Cat Records,1973,Jazz,Fusion,Drums,,https://www.discogs.com/release/4716708
Friends Of The Family,Live At Mickey's Back Door,,VMI Contempo Records,1972,Rock,Lounge,Drums,,https://www.discogs.com/release/5307940
Fritz Pauer,"Live At The Berlin ""Jazz Galerie""",Understanding,MPS Records,1970,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/804751
"Fugs, The",The Belle Of Avenue A,Children Of The Dream,Reprise Records,1969,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/1747267
Full Sail,Evening In Paradise,Evening In Paradise,Not On Label (Full Sail Self-released),1980,Rock,AOR,Drums,,https://www.discogs.com/release/14853541
Fullerton College Jazz Band,Primarily Jazz,Shuffle This,AM-PM Records,1984,Jazz,Swing,Drums,,https://www.discogs.com/release/2494420
Fullerton Dam,Breaks,Sweet & Sour Chicken Balls,Condor,1976,Rock,Blues Rock,Drums,,https://www.discogs.com/release/5859944
Fumio Karashima,Hot Islands,American Tango,Trio Records,1979,Jazz,Contemporary Jazz,Drums,,https://www.discogs.com/release/3398840
Funk Inc.,Funk Inc.,Kool Is Back,Prestige,1971,Jazz,Jazz-Funk,UBB,,https://www.discogs.com/release/1352678
Funk Inc.,Funk Inc.,Bowlegs,Prestige,1971,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1352678
"Funk, Inc.",Hangin' Out,"Smokin' At Tiffany's,  Give Me Your Love",Prestige,1973,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/638389
"Funk, Inc.",Superfunk,I'm Going To Love You,Prestige,1973,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/997397
Funkadelic,Connections & Disconnections,You'll Like it Too,LAX Records,1981,Funk / Soul,P.Funk,UBB,,https://www.discogs.com/release/633357
Funkadelic,Funkadelic,Good Old Music,Westbound Records,1970,Rock,Psychedelic Rock,UBB,,https://www.discogs.com/release/3051944
Funkadelic,Cosmic Slop,Trash-A-Go-Go,Westbound Records,1973,Funk / Soul,P.Funk,Drums,,https://www.discogs.com/release/1067406
Funkadelic,Funkadelic,I Bet You,Westbound Records,1970,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/3051944
Funky Constellation,Street Talk (12" Single),Street Talk (Madam Rapper),Frozen Butterfly Music,1979,Funk / Soul,Hip-Hop,UBB,,https://www.discogs.com/release/541478
Funky Junction,Play A Tribute To Deep Purple,Fireball,Stereo Gold Award,1973,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1496503
Funky Soul Band,Funky Soul Is Sweet Sensation,I'm Gonna Love You Just A Little While Longer,Kiss,1974,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1647068
"Funnies, The",SMILE!,Put Your Hand In The Hand,Pickwick,1973,Rock,,Drums,,https://www.discogs.com/release/1428764
FUSE,Fuse,Show Me,Epic,1970,Rock,Hard Rock,Drums,,https://www.discogs.com/release/3889122
Fusioon,Fusioon,Ya Se Van Los Pastores,BP,1974,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/890228
Fuzzy Duck,Fuzzy Duck,"Time Will Be Your Doctor, Mrs. Prout",MAM,1971,Rock,Hard Rock,Drums,,https://www.discogs.com/release/2261306
Fuzzy Haskins,A Whole Nother Thang,THE FUZ AND DA BOOG,Westbound Records,1976,Funk / Soul,P.Funk,Drums,,https://www.discogs.com/release/574816
Gabor Szabo,Jazz Raga,Caravan,Impulse!,1967,Jazz,Post Bop,Drums,,https://www.discogs.com/release/3699007
Gabor Szabo,Magical Connection,Sombrero Sam,Blue Thumb Records,1970,Jazz,,Drums,,https://www.discogs.com/release/2515401
Gaby Lang,Beautiful,NAUGHTY GIRL,I-Scream Music,1981,Pop,Europop,Drums,,https://www.discogs.com/release/1511318
Gaëtan,"Chaud, Chaud, Chaud",Without Your Favour,Piros,,Reggae,Reggae,Drums,,https://www.discogs.com/release/7265343
"Galactic Force Band, The",Spaced Out Disco,Space Dust,Springboard,1978,Electronic,Funk,UBB,,https://www.discogs.com/release/477736
